COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
890	553.1031+7.677466i	890.0167-0.003914565i
891	551.7058+11.06698i	890.9695+0.01094931i
892	550.2452+14.64435i	891.9978+0.004268499i
893	548.6728+18.44894i	893.0227-0.01085869i
894	546.9488+22.53616i	893.9679+0.006428738i
895	545.1921+26.9043i	895.0027-0.004790204i
896	543.3476+31.60146i	896.0047-0.00670938i
897	541.4573+36.64884i	897.0025-0.005038533i
898	539.556+42.0655i	898.0084-0.0009582453i
899	537.6602+47.86021i	899.0013-0.002653844i
900	535.8099+54.0468i	900.0019-0.006962042i
901	534.0278+60.64186i	901.0045+0.000450649i
902	532.337+67.63651i	902.0023-0.006973784i
903	530.7638+75.05614i	903.0017+0.0008074632i
904	529.3326+82.89176i	903.9989-0.005063963i
905	537.7089+95.98279i	905.0044-0.001431657i
906	553.0831+110.297i	906.0011-0.005882414i
907	570.2407+122.6013i	907.0047-0.002530456i
908	588.7332+132.6945i	908.0016-0.0009392754i
909	608.1081+140.4908i	908.9983-0.003650464i
910	627.9298+146.0131i	910.0012-0.004343385i
911	647.7961+149.3606i	910.9992-0.00618512i
912	667.3777+150.7079i	912.0052-0.002697554i
913	686.3926+150.2549i	913.0023-0.005892297i
914	704.6377+148.2468i	913.9978-0.00360754i
915	721.9775+144.9198i	915.0008-0.005943284i
916	738.3108+140.5138i	915.9982-0.006400211i
917	753.6108+135.2641i	917.0136+0.00662041i
918	767.8284+129.3253i	917.9879-0.0135581i
919	781.0431+122.9416i	919.004-0.001443422i
920	793.2655+116.2335i	920.0202+0.01009724i
921	804.5201+109.3033i	920.9996-0.00533988i
922	814.928+102.3188i	922.0192+0.01018594i
923	824.4843+95.30607i	922.991-0.002698943i
924	833.3276+88.38533i	924.0025+0.0007168614i
925	841.4957+81.60177i	925.0212+0.01189749i
926	849.0332+74.97899i	926.0257+0.01046951i
927	855.9755+68.54496i	926.9912-0.007846908i
928	862.4562+62.37351i	928.0069+0.002055149i
929	868.4631+56.43789i	929.0011-0.002961145i
930	874.073+50.77436i	930.0086-0.0003560982i
931	879.3128+45.38609i	931.012+0.005203251i
932	884.2104+40.26515i	931.9998+0.0004523341i
933	888.8367+35.43176i	933.0104+0.002556865i
934	893.1609+30.86562i	933.9774-0.007161487i
935	897.3008+26.5958i	934.9949-6.279968e-06i
936	899.7962+23.07747i	935.9799-0.007706724i
937	899.2909+20.69477i	936.9781-0.009295489i
938	898.9322+18.30752i	938.0233+0.007694335i
939	898.6238+15.88054i	939.0178+0.006306493i
940	898.4121+13.43122i	940.0142+0.001316055i
941	898.292+10.97013i	941.0109+0.001882738i
942	898.2632+8.493628i	942.0111+0.002433075i
943	898.3239+6.002727i	943.0161+0.002460994i
944	898.4259+3.48743i	943.9787-0.009724454i
945	898.6574+0.9793012i	944.9946-0.002687984i
946	898.9715-1.536495i	946.0176+0.007238007i
947	899.3246-4.078812i	947.0047-0.0009525622i
948	899.7562-6.623119i	948.0002-0.002315473i
949	900.2647-9.16907i	949.005+0.002806868i
950	900.8093-11.73958i	949.9791-0.01090812i
951	901.4687-14.29194i	951.0071+0.0020622i
952	902.1605-16.86379i	952.0051+0.000325767i
953	902.9238-19.43594i	953.0162+0.004342045i
954	903.7166-22.02261i	953.9986-0.002246599i
955	904.5789-24.60908i	954.9962-0.003298226i
956	905.5092-27.19524i	956.0092+0.001130704i
957	906.4653-29.79112i	956.9954-0.001105666i
958	907.489-32.39031i	958.0003-0.002056733i
959	908.5373-34.99877i	958.9806-0.009723955i
960	909.687-37.58874i	960.0178+0.008232308i
961	910.8242-40.20919i	960.9952-0.004776926i
962	912.0212-42.82096i	961.9889-0.004380778i
963	913.2797-45.43176i	963.0024+0.001484777i
964	914.5612-48.05496i	963.9972-0.003222274i
965	915.7741-50.67572i	964.9999+0.0001888878i
966	916.0497-53.33093i	966.014+0.003353212i
967	916.3374-56.01903i	967.0146+0.004540841i
968	916.6385-58.74314i	968.004-0.0006556079i
969	916.9877-61.48585i	969.0179+0.007452041i
970	917.3104-64.26614i	969.9796+0.00257218i
971	917.7281-67.08275i	971.0175-0.005892658i
972	918.1048-69.89723i	971.9859+0.01132212i
973	918.5375-72.75325i	972.991+0.01501316i
974	918.9909-75.66313i	973.9974-0.01132473i
975	919.4728-78.54417i	975.0065+0.01938201i
976	919.941-81.49147i	975.9828+0.002364779i
977	920.4506-84.44397i	976.9793+0.006384029i
978	921.0139-87.4351i	978.0129-0.00290163i
979	921.5376-90.42379i	978.9813+0.007725545i
980	922.1146-93.45044i	979.9873+0.00470121i
981	922.6983-96.49458i	980.9802+0.004235008i
982	923.3345-99.57565i	982.0106-0.00944157i
983	923.9641-102.6413i	983.0109+0.01169861i
984	924.6131-105.7563i	984.0164+0.001995205i
985	925.2685-108.888i	985.0102-0.006167663i
986	925.9305-112.0363i	985.9927-0.01314634i
987	926.6305-115.1883i	986.9958-0.001634576i
988	927.3366-118.3569i	987.988+0.01048028i
989	928.0618-121.5731i	988.9874-0.007915225i
990	928.8241-124.7925i	990.0073-0.008026955i
991	929.5923-128.028i	991.0171-0.007779591i
992	930.3664-131.2795i	992.0172-0.007414566i
993	931.1465-134.5469i	993.008-0.007153663i
994	931.9326-137.83i	993.9899-0.007200155i
995	932.7549-141.1166i	994.9926+0.01003462i
996	933.5954-144.4488i	996.0043-0.002422293i
997	934.0917-146.8021i	996.9923-0.006844041i
998	934.4376-148.6918i	997.9834+0.0004519505i
999	934.8242-150.6042i	999.0187-0.001751168i
1000	935.1676-152.5047i	1000.0051+0.0080812975i
