COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
923	0.0069383+0.0083586i	0.25619+0.23435i
924	0.003157+0.0083329i	0.44163+0.21403i
925	0.0036359+0.0038253i	0.58414+0.71468i
926	0.0086559+0.0092963i	0.2994+0.3596i
927	0.0090024+1.2637i	0.025299-1.2633i
928	0.010259+0.002037i	0.056072+0.79996i
929	0.017123-0.0049697i	0.22149-0.52239i
930	0.0014436-0.0074178i	1.5991-0.087558i
931	0.0027476-0.006974i	2.2668-0.45337i
932	0.001403+0.0069732i	2.5605+0.5065i
933	0.0063399-0.0043747i	1.9854-2.3319i
934	0.0041858-0.0042202i	5.6841-2.3314i
935	0.0025744-0.0011246i	5.2156+1.8177i
936	5.9928+1.8726i	877.40988+919.033i
937	4.395-2.5449i	837.69622+911.04631i
938	6.272-3.3769i	798.57189+898.32749i
939	9.75524-3.51853i	760.73651+891.26794i
940	10.0408-1.33397i	723.50055+879.91247i
941	6.3064-0.2789i	686.73528+864.28742i
942	6.1129+0.23758i	651.57914+855.41835i
943	11.9209+0.438936i	616.93756+842.76883i
944	6.4849-0.95243i	582.679+826.37875i
945	8.12-1.3324i	547.4014+813.6643i
946	10.6824-3.65186i	519.9244+798.8469i
947	11.6307+0.294815i	488.4788+783.9656i
948	12.2032-2.50481i	452.7413+769.4823i
949	14.2593-1.2735i	421.5127+748.6593i
950	9.2312+0.97323i	389.3254+733.3472i
951	14.9596+4.39937i	361.0732+720.3544i
952	14.6999+1.06002i	328.7798+700.4089i
953	9.3499-0.31866i	300.4854+683.1257i
954	18.778-1.79135i	272.0288+663.9052i
955	0.0092062+0.009342i	11.4715+0.59157i
956	0.0082848+0.0054493i	3.3065+0.47428i
957	0.0078025-0.009384i	13.3655-1.10035i
958	0.0081517+0.0055717i	7.097+0.14752i
959	0.0076245+0.004137i	4.7714+0.18745i
960	0.0077592+0.0023235i	9.9342-0.039125i
961	0.0094193+0.011715i	3.2051+0.135i
962	0.011551+0.0011153i	0.011643+0.015204i
963	0.019801+0.0040402i	3.7154-0.33298i
964	0.011991+0.011007i	7.8107+0.38771i
965	0.010226-0.0055431i	0.025302+0.0069366i
966	0.010583-0.010012i	2.665-1.747i
967	21.5748-0.917774i	136.8708-468.6455i
968	22.9969-1.31305i	174.4159-473.5488i
969	23.2638-0.826748i	205.3202-474.1108i
970	12.2526-0.71597i	239.6239-477.1905i
971	22.6732-0.817488i	268.4807-483.4611i
972	22.783-0.696807i	299.224-484.0198i
973	21.7313-1.00868i	324.6201-487.1452i
974	12.4911-0.628757i	351.9881-492.186i
975	12.3441-0.623078i	373.9584-491.9839i
976	12.3323-0.533216i	404.3997-493.8953i
977	15.7543-0.379194i	422.6038-497.1829i
978	23.3735-0.0727034i	448.5039-502.3285i
979	12.4871-0.32586i	469.2571-502.4462i
980	16.0937-0.300242i	491.2632-498.1954i
981	12.4049-0.405117i	513.4355-501.6754i
982	23.5834-0.389468i	530.7223-500.3776i
983	12.572-0.478357i	554.0751-501.1511i
984	12.7631-0.282266i	572.5142-497.4602i
985	16.7043-0.53693i	590.5795-500.7302i
986	12.6998-0.393453i	609.6624-494.8736i
987	16.5111-0.470195i	628.0956-495.7906i
988	16.8156-0.261327i	641.793-492.5763i
989	12.767-0.344441i	660.2432-491.3692i
990	10.4551-0.282762i	673.9202-486.3062i
991	13.0842-0.263354i	691.9689-483.2846i
992	13.1446-0.293569i	704.7791-481.2983i
993	13.0305-0.349069i	722.0862-476.6525i
994	13.1878-0.253821i	734.1891-473.1325i
995	13.1653-0.267527i	750.0712-471.5289i
996	13.0738-0.289021i	765.5194-467.0546i
997	13.3484-0.225418i	773.1072-465.6209i
998	10.7144-0.228464i	783.184-463.451i
999	10.7738-0.201479i	789.2629-460.1765i
1000	9.0072-0.2052i	799.424-460.6123i
