COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
866	913.0109-22.65765i	1393.4857+15.122426i
867	913.5096-24.94905i	1393.5437+13.099795i
868	913.816-27.29261i	1393.764+10.991721i
869	913.8335-29.65384i	1394.0329+8.7990633i
870	913.6209-32.00707i	1394.4697+6.5030919i
871	913.1319-34.30089i	1395.0195+4.1065314i
872	912.3683-36.48509i	1395.6849+1.6025862i
873	911.3854-38.51158i	1396.5301-1.0208546i
874	910.134-40.32072i	1397.4351-3.7622247i
875	908.6993-41.86967i	1398.4642-6.628169i
876	906.8407-43.38043i	1399.7182-10.065737i
877	904.7131-44.58227i	1401.1596-13.869537i
878	902.5435-45.34791i	1402.756-17.879127i
879	900.4789-45.7096i	1404.5782-22.112809i
880	898.5617-45.72488i	1406.5632-26.589592i
881	896.8923-45.47706i	1408.7813-31.338756i
882	895.4163-45.02359i	1411.1029-36.34626i
883	894.2176-44.47226i	1413.6601-41.681067i
884	893.1944-43.85889i	1416.3191-47.323646i
885	892.3979-43.26502i	1419.2126-53.350795i
886	891.7035-42.69312i	1422.1999-59.744278i
887	891.1564-42.18924i	1425.4153-66.582491i
888	890.6284-41.72929i	1428.7079-73.855732i
889	890.0815-41.3094i	1432.0605-81.607785i
890	889.5787-40.93778i	1435.6053-89.924325i
891	888.9633-40.54149i	1439.0994-98.76553i
892	888.3626-40.13989i	1442.7393-108.26421i
893	887.6374-39.65101i	1446.2646-118.37781i
894	886.8927-39.07655i	1449.7865-129.21508i
895	886.151-38.39131i	1453.2567-140.82978i
896	885.344-37.54212i	1456.4567-153.20464i
897	884.6037-36.55511i	1459.4738-166.45837i
898	883.9196-35.40683i	1462.1495-180.59033i
899	883.3236-34.11404i	1464.3832-195.65i
900	882.8462-32.69182i	1466.0667-211.66289i
901	882.5626-31.18382i	1467.1596-228.69423i
902	882.3809-29.58517i	1467.3493-246.67219i
903	882.3621-27.93761i	1466.5702-265.61884i
904	882.504-26.27536i	1464.6503-285.5113i
905	884.5263-23.28203i	1434.7422-305.92321i
906	887.3191-20.10306i	1389.0321-319.03553i
